[[-0.14854617732688516, -0.40474918514012026, 0.29789258149226855, -0.017871157713093416, 0.09908957030558137, 0.8838405393357252]]
[[-0.1485711236442694, -0.40474284252985593, 0.29791397510965034, 0.01609396072902064, 0.10144190404502745, 1.1102382145340979]]
[[-0.14859478967755302, -0.4047621994106725, 0.29791824434199754, 0.05375677614275986, 0.09074939835204685, 1.3638865970361462]]
[[-0.14858780438467276, -0.40475242890252033, 0.29789634077529625, 0.08466389772000583, 0.06817134785934792, 1.604231968521766]]
[[-0.14890857630057336, -0.40459693102025185, 0.2978581457135973, 0.10054921142783325, 0.050895937975551316, 1.761161907842161]]
[[-0.14894626200170824, -0.4045809242359655, 0.297847336179586, 0.1134042432653833, 0.02499211492676249, 1.9326772726827763]]
[[-0.14900253736623287, -0.404577168431673, 0.297849354733213, 0.10863680652985079, 0.03760827339478, 1.8583735306462406]]
[[-0.29803186364085343, -0.30272520031115924, 0.2823982580195702, 0.08335283187503027, 0.6251255498720953, 1.3340388770873182]]
[[-0.2980510606807332, -0.3027224622260291, 0.28241166598248346, -0.17239256780316556, 0.5878766996150292, 1.0582846956506038]]
[[-0.29808132171279644, -0.3027440793359348, 0.2823273348468705, -0.33459071111485084, 0.5021165608066858, 0.881465995772468]]
[[-0.29833147953901573, -0.30238939893236627, 0.2820322949316506, 0.5695407611236535, 0.4074949612041169, 1.949964152884789]]
[[-0.30138875231775236, -0.2985194000096721, 0.27846688646777723, 0.8744144918445935, -0.003756312118886043, 2.4373073969857026]]
[[-0.3157565734785337, -0.31439831185443873, 0.23183424892911608, 0.5403460770648252, 0.7048731107387044, 1.935779613688863]]
[[-0.31640579586875767, -0.31263288613686324, 0.23055058351360544, 0.8600168961186847, 0.4687960623425979, 2.252481068843944]]
[[-0.31654907536768423, -0.3122254450995272, 0.23022258977945775, 1.0943093339887813, 0.02492693977654591, 2.6505273114209538]]
[[-0.32326855114912045, -0.31235486939359314, 0.22451597220919536, -0.08275447293465713, 0.8813959154013529, 1.4009988612009219]]
[[-0.3735244209676004, -0.3483350708894965, 0.36801385066722014, 0.2853564544485397, 0.71137072113169, 1.4814615571406584]]
[[-0.3735001774497442, -0.3483252638761241, 0.3675966670179467, -0.205417428448107, 0.6978334268603206, 1.0249887578407495]]
[[-0.3735378024434313, -0.34834465883318105, 0.3670573507546132, -0.49967411968448905, 0.5082889484104941, 0.7705365932416193]]
[[-0.389749034399828, -0.32872537311887084, 0.32162267377496356, 1.2990837045653003, 0.8108655583402509, 1.7193532499765123]]
